metro,year,age_bracket,households
"Fresno, CA Metro Area",2018,25_44,115071.0
"Fresno, CA Metro Area",2018,45_64,111260.0
"Fresno, CA Metro Area",2018,65_plus,72341.0
"Fresno, CA Metro Area",2018,under_25,10847.0
"Fresno, CA Metro Area",2019,25_44,118469.0
"Fresno, CA Metro Area",2019,45_64,112131.0
"Fresno, CA Metro Area",2019,65_plus,75040.0
"Fresno, CA Metro Area",2019,under_25,10334.0
"Fresno, CA Metro Area",2021,25_44,122872.0
"Fresno, CA Metro Area",2021,45_64,114190.0
"Fresno, CA Metro Area",2021,65_plus,73922.0
"Fresno, CA Metro Area",2021,under_25,11662.0
"Fresno, CA Metro Area",2022,25_44,126361.0
"Fresno, CA Metro Area",2022,45_64,112351.0
"Fresno, CA Metro Area",2022,65_plus,74098.0
"Fresno, CA Metro Area",2022,under_25,14171.0
"Fresno, CA Metro Area",2023,25_44,141873.0
"Fresno, CA Metro Area",2023,45_64,130065.0
"Fresno, CA Metro Area",2023,65_plus,91630.0
"Fresno, CA Metro Area",2023,under_25,12108.0
"Fresno, CA Metro Area",2024,25_44,144733.0
"Fresno, CA Metro Area",2024,45_64,130422.0
"Fresno, CA Metro Area",2024,65_plus,92253.0
"Fresno, CA Metro Area",2024,under_25,11693.0
"Gadsden, AL Metro Area",2005,25_44,14208.0
"Gadsden, AL Metro Area",2005,45_64,15627.0
"Gadsden, AL Metro Area",2005,65_plus,10843.0
"Gadsden, AL Metro Area",2005,under_25,1914.0
"Gadsden, AL Metro Area",2006,25_44,15248.0
"Gadsden, AL Metro Area",2006,45_64,15551.0
"Gadsden, AL Metro Area",2006,65_plus,10652.0
"Gadsden, AL Metro Area",2006,under_25,1884.0
"Gadsden, AL Metro Area",2007,25_44,15639.0
"Gadsden, AL Metro Area",2007,45_64,15054.0
"Gadsden, AL Metro Area",2007,65_plus,10482.0
"Gadsden, AL Metro Area",2007,under_25,2062.0
"Gadsden, AL Metro Area",2008,25_44,13075.0
"Gadsden, AL Metro Area",2008,45_64,15480.0
"Gadsden, AL Metro Area",2008,65_plus,10906.0
"Gadsden, AL Metro Area",2008,under_25,2368.0
"Gadsden, AL Metro Area",2009,25_44,12740.0
"Gadsden, AL Metro Area",2009,45_64,16597.0
"Gadsden, AL Metro Area",2009,65_plus,10781.0
"Gadsden, AL Metro Area",2009,under_25,1304.0
"Gadsden, AL Metro Area",2010,25_44,10778.0
"Gadsden, AL Metro Area",2010,45_64,16851.0
"Gadsden, AL Metro Area",2010,65_plus,10856.0
"Gadsden, AL Metro Area",2010,under_25,1246.0
"Gadsden, AL Metro Area",2011,25_44,11822.0
"Gadsden, AL Metro Area",2011,45_64,17034.0
"Gadsden, AL Metro Area",2011,65_plus,10361.0
"Gadsden, AL Metro Area",2011,under_25,1226.0
"Gadsden, AL Metro Area",2012,25_44,11551.0
"Gadsden, AL Metro Area",2012,45_64,16121.0
"Gadsden, AL Metro Area",2012,65_plus,10695.0
"Gadsden, AL Metro Area",2012,under_25,664.0
"Gadsden, AL Metro Area",2013,25_44,11912.0
"Gadsden, AL Metro Area",2013,45_64,16115.0
"Gadsden, AL Metro Area",2013,65_plus,10970.0
"Gadsden, AL Metro Area",2013,under_25,1138.0
"Gadsden, AL Metro Area",2014,25_44,11355.0
"Gadsden, AL Metro Area",2014,45_64,15415.0
"Gadsden, AL Metro Area",2014,65_plus,11562.0
"Gadsden, AL Metro Area",2014,under_25,1382.0
"Gadsden, AL Metro Area",2015,25_44,11633.0
"Gadsden, AL Metro Area",2015,45_64,15259.0
"Gadsden, AL Metro Area",2015,65_plus,11331.0
"Gadsden, AL Metro Area",2015,under_25,1109.0
"Gadsden, AL Metro Area",2016,25_44,9934.0
"Gadsden, AL Metro Area",2016,45_64,15754.0
"Gadsden, AL Metro Area",2016,65_plus,11940.0
"Gadsden, AL Metro Area",2016,under_25,1138.0
"Gadsden, AL Metro Area",2017,25_44,9806.0
"Gadsden, AL Metro Area",2017,45_64,13109.0
"Gadsden, AL Metro Area",2017,65_plus,12988.0
"Gadsden, AL Metro Area",2017,under_25,1188.0
"Gadsden, AL Metro Area",2018,25_44,11139.0
"Gadsden, AL Metro Area",2018,45_64,14278.0
"Gadsden, AL Metro Area",2018,65_plus,12152.0
"Gadsden, AL Metro Area",2018,under_25,1056.0
"Gadsden, AL Metro Area",2019,25_44,10787.0
"Gadsden, AL Metro Area",2019,45_64,15673.0
"Gadsden, AL Metro Area",2019,65_plus,12249.0
"Gadsden, AL Metro Area",2019,under_25,1344.0
"Gadsden, AL Metro Area",2021,25_44,9630.0
"Gadsden, AL Metro Area",2021,45_64,15441.0
"Gadsden, AL Metro Area",2021,65_plus,11870.0
"Gadsden, AL Metro Area",2021,under_25,1065.0
"Gadsden, AL Metro Area",2022,25_44,11461.0
"Gadsden, AL Metro Area",2022,45_64,14259.0
"Gadsden, AL Metro Area",2022,65_plus,12633.0
"Gadsden, AL Metro Area",2022,under_25,1603.0
"Gadsden, AL Metro Area",2023,25_44,12279.0
"Gadsden, AL Metro Area",2023,45_64,13150.0
"Gadsden, AL Metro Area",2023,65_plus,13356.0
"Gadsden, AL Metro Area",2023,under_25,1242.0
"Gadsden, AL Metro Area",2024,25_44,12028.0
"Gadsden, AL Metro Area",2024,45_64,14628.0
"Gadsden, AL Metro Area",2024,65_plus,13511.0
"Gadsden, AL Metro Area",2024,under_25,918.0
"Gainesville, FL Metro Area",2005,25_44,33309.0
"Gainesville, FL Metro Area",2005,45_64,31533.0
"Gainesville, FL Metro Area",2005,65_plus,16546.0
"Gainesville, FL Metro Area",2005,under_25,19285.0
"Gainesville, FL Metro Area",2006,25_44,33660.0
"Gainesville, FL Metro Area",2006,45_64,30594.0
"Gainesville, FL Metro Area",2006,65_plus,15909.0
"Gainesville, FL Metro Area",2006,under_25,21351.0
"Gainesville, FL Metro Area",2007,25_44,35787.0
"Gainesville, FL Metro Area",2007,45_64,31970.0
"Gainesville, FL Metro Area",2007,65_plus,17248.0
"Gainesville, FL Metro Area",2007,under_25,16036.0
"Gainesville, FL Metro Area",2008,25_44,35420.0
"Gainesville, FL Metro Area",2008,45_64,34033.0
"Gainesville, FL Metro Area",2008,65_plus,17567.0
"Gainesville, FL Metro Area",2008,under_25,16291.0
"Gainesville, FL Metro Area",2009,25_44,31239.0
"Gainesville, FL Metro Area",2009,45_64,32426.0
"Gainesville, FL Metro Area",2009,65_plus,17983.0
"Gainesville, FL Metro Area",2009,under_25,19218.0
"Gainesville, FL Metro Area",2010,25_44,33437.0
"Gainesville, FL Metro Area",2010,45_64,35087.0
"Gainesville, FL Metro Area",2010,65_plus,17799.0
"Gainesville, FL Metro Area",2010,under_25,14006.0
"Gainesville, FL Metro Area",2011,25_44,32264.0
"Gainesville, FL Metro Area",2011,45_64,34327.0
"Gainesville, FL Metro Area",2011,65_plus,17502.0
"Gainesville, FL Metro Area",2011,under_25,18056.0
"Gainesville, FL Metro Area",2012,25_44,32641.0
"Gainesville, FL Metro Area",2012,45_64,36333.0
"Gainesville, FL Metro Area",2012,65_plus,18752.0
"Gainesville, FL Metro Area",2012,under_25,11816.0
"Gainesville, FL Metro Area",2013,25_44,31944.0
"Gainesville, FL Metro Area",2013,45_64,34509.0
"Gainesville, FL Metro Area",2013,65_plus,20943.0
"Gainesville, FL Metro Area",2013,under_25,16898.0
"Gainesville, FL Metro Area",2014,25_44,32454.0
"Gainesville, FL Metro Area",2014,45_64,34787.0
"Gainesville, FL Metro Area",2014,65_plus,22119.0
"Gainesville, FL Metro Area",2014,under_25,14259.0
"Gainesville, FL Metro Area",2015,25_44,35458.0
"Gainesville, FL Metro Area",2015,45_64,34462.0
"Gainesville, FL Metro Area",2015,65_plus,21357.0
"Gainesville, FL Metro Area",2015,under_25,10942.0
"Gainesville, FL Metro Area",2016,25_44,30078.0
"Gainesville, FL Metro Area",2016,45_64,35922.0
"Gainesville, FL Metro Area",2016,65_plus,23380.0
"Gainesville, FL Metro Area",2016,under_25,11605.0
"Gainesville, FL Metro Area",2017,25_44,32109.0
"Gainesville, FL Metro Area",2017,45_64,34300.0
"Gainesville, FL Metro Area",2017,65_plus,24351.0
"Gainesville, FL Metro Area",2017,under_25,13341.0
"Gainesville, FL Metro Area",2018,25_44,33983.0
"Gainesville, FL Metro Area",2018,45_64,34867.0
"Gainesville, FL Metro Area",2018,65_plus,24269.0
"Gainesville, FL Metro Area",2018,under_25,12042.0
"Gainesville, FL Metro Area",2019,25_44,40336.0
"Gainesville, FL Metro Area",2019,45_64,39427.0
"Gainesville, FL Metro Area",2019,65_plus,32773.0
"Gainesville, FL Metro Area",2019,under_25,14200.0
"Gainesville, FL Metro Area",2021,25_44,44124.0
"Gainesville, FL Metro Area",2021,45_64,43922.0
"Gainesville, FL Metro Area",2021,65_plus,34865.0
"Gainesville, FL Metro Area",2021,under_25,12035.0
"Gainesville, FL Metro Area",2022,25_44,44573.0
"Gainesville, FL Metro Area",2022,45_64,41836.0
"Gainesville, FL Metro Area",2022,65_plus,37286.0
"Gainesville, FL Metro Area",2022,under_25,19351.0
"Gainesville, FL Metro Area",2023,25_44,47320.0
"Gainesville, FL Metro Area",2023,45_64,40585.0
"Gainesville, FL Metro Area",2023,65_plus,38506.0
"Gainesville, FL Metro Area",2023,under_25,20499.0
"Gainesville, FL Metro Area",2024,25_44,49003.0
"Gainesville, FL Metro Area",2024,45_64,41330.0
"Gainesville, FL Metro Area",2024,65_plus,39825.0
"Gainesville, FL Metro Area",2024,under_25,22459.0
"Gainesville, GA Metro Area",2005,25_44,25114.0
"Gainesville, GA Metro Area",2005,45_64,16989.0
"Gainesville, GA Metro Area",2005,65_plus,8386.0
"Gainesville, GA Metro Area",2005,under_25,2547.0
"Gainesville, GA Metro Area",2006,25_44,23803.0
"Gainesville, GA Metro Area",2006,45_64,18968.0
"Gainesville, GA Metro Area",2006,65_plus,9674.0
"Gainesville, GA Metro Area",2006,under_25,1978.0
"Gainesville, GA Metro Area",2007,25_44,24093.0
"Gainesville, GA Metro Area",2007,45_64,21260.0
"Gainesville, GA Metro Area",2007,65_plus,9411.0
"Gainesville, GA Metro Area",2007,under_25,1852.0
"Gainesville, GA Metro Area",2008,25_44,23037.0
"Gainesville, GA Metro Area",2008,45_64,22734.0
"Gainesville, GA Metro Area",2008,65_plus,9135.0
"Gainesville, GA Metro Area",2008,under_25,2717.0
"Gainesville, GA Metro Area",2009,25_44,23135.0
"Gainesville, GA Metro Area",2009,45_64,23122.0
"Gainesville, GA Metro Area",2009,65_plus,11292.0
"Gainesville, GA Metro Area",2009,under_25,2472.0
"Gainesville, GA Metro Area",2010,25_44,23356.0
"Gainesville, GA Metro Area",2010,45_64,22162.0
"Gainesville, GA Metro Area",2010,65_plus,12698.0
"Gainesville, GA Metro Area",2010,under_25,2753.0
"Gainesville, GA Metro Area",2011,25_44,21359.0
"Gainesville, GA Metro Area",2011,45_64,24834.0
"Gainesville, GA Metro Area",2011,65_plus,11523.0
"Gainesville, GA Metro Area",2011,under_25,2327.0
"Gainesville, GA Metro Area",2012,25_44,19405.0
"Gainesville, GA Metro Area",2012,45_64,24215.0
"Gainesville, GA Metro Area",2012,65_plus,13965.0
"Gainesville, GA Metro Area",2012,under_25,2915.0
"Gainesville, GA Metro Area",2013,25_44,21906.0
"Gainesville, GA Metro Area",2013,45_64,22574.0
"Gainesville, GA Metro Area",2013,65_plus,14139.0
"Gainesville, GA Metro Area",2013,under_25,2318.0
"Gainesville, GA Metro Area",2014,25_44,20666.0
"Gainesville, GA Metro Area",2014,45_64,25175.0
"Gainesville, GA Metro Area",2014,65_plus,15730.0
"Gainesville, GA Metro Area",2014,under_25,1812.0
"Gainesville, GA Metro Area",2015,25_44,20679.0
"Gainesville, GA Metro Area",2015,45_64,24872.0
"Gainesville, GA Metro Area",2015,65_plus,16283.0
"Gainesville, GA Metro Area",2015,under_25,2155.0
"Gainesville, GA Metro Area",2016,25_44,19717.0
"Gainesville, GA Metro Area",2016,45_64,24067.0
"Gainesville, GA Metro Area",2016,65_plus,16310.0
"Gainesville, GA Metro Area",2016,under_25,1944.0
"Gainesville, GA Metro Area",2017,25_44,19857.0
"Gainesville, GA Metro Area",2017,45_64,23465.0
"Gainesville, GA Metro Area",2017,65_plus,16762.0
"Gainesville, GA Metro Area",2017,under_25,2080.0
"Gainesville, GA Metro Area",2018,25_44,21110.0
"Gainesville, GA Metro Area",2018,45_64,25405.0
"Gainesville, GA Metro Area",2018,65_plus,16870.0
"Gainesville, GA Metro Area",2018,under_25,1605.0
"Gainesville, GA Metro Area",2019,25_44,19044.0
"Gainesville, GA Metro Area",2019,45_64,27599.0
"Gainesville, GA Metro Area",2019,65_plus,17188.0
"Gainesville, GA Metro Area",2019,under_25,1794.0
"Gainesville, GA Metro Area",2021,25_44,20606.0
"Gainesville, GA Metro Area",2021,45_64,30637.0
"Gainesville, GA Metro Area",2021,65_plus,18244.0
"Gainesville, GA Metro Area",2021,under_25,2967.0
"Gainesville, GA Metro Area",2022,25_44,23041.0
"Gainesville, GA Metro Area",2022,45_64,28895.0
"Gainesville, GA Metro Area",2022,65_plus,19797.0
"Gainesville, GA Metro Area",2022,under_25,2598.0
"Gainesville, GA Metro Area",2023,25_44,24850.0
"Gainesville, GA Metro Area",2023,45_64,27472.0
"Gainesville, GA Metro Area",2023,65_plus,21349.0
"Gainesville, GA Metro Area",2023,under_25,2742.0
"Gainesville, GA Metro Area",2024,25_44,24007.0
"Gainesville, GA Metro Area",2024,45_64,28765.0
"Gainesville, GA Metro Area",2024,65_plus,21846.0
"Gainesville, GA Metro Area",2024,under_25,3250.0
"Galesburg, IL Micro Area",2005,25_44,9291.0
"Galesburg, IL Micro Area",2005,45_64,11421.0
"Galesburg, IL Micro Area",2005,65_plus,7435.0
"Galesburg, IL Micro Area",2005,under_25,878.0
"Galesburg, IL Micro Area",2006,25_44,9767.0
"Galesburg, IL Micro Area",2006,45_64,10037.0
"Galesburg, IL Micro Area",2006,65_plus,7612.0
"Galesburg, IL Micro Area",2006,under_25,1177.0
"Galesburg, IL Micro Area",2007,25_44,8116.0
"Galesburg, IL Micro Area",2007,45_64,10669.0
"Galesburg, IL Micro Area",2007,65_plus,8024.0
"Galesburg, IL Micro Area",2007,under_25,1377.0
"Galesburg, IL Micro Area",2008,25_44,8516.0
"Galesburg, IL Micro Area",2008,45_64,9983.0
"Galesburg, IL Micro Area",2008,65_plus,7862.0
"Galesburg, IL Micro Area",2008,under_25,2218.0
"Galesburg, IL Micro Area",2009,25_44,7959.0
"Galesburg, IL Micro Area",2009,45_64,9926.0
"Galesburg, IL Micro Area",2009,65_plus,8764.0
"Galesburg, IL Micro Area",2009,under_25,1221.0
"Galesburg, IL Micro Area",2010,25_44,7720.0
"Galesburg, IL Micro Area",2010,45_64,11128.0
"Galesburg, IL Micro Area",2010,65_plus,8459.0
"Galesburg, IL Micro Area",2010,under_25,1292.0
"Galesburg, IL Micro Area",2011,25_44,7320.0
"Galesburg, IL Micro Area",2011,45_64,11596.0
"Galesburg, IL Micro Area",2011,65_plus,8363.0
"Galesburg, IL Micro Area",2011,under_25,898.0
"Galesburg, IL Micro Area",2012,25_44,7440.0
"Galesburg, IL Micro Area",2012,45_64,10688.0
"Galesburg, IL Micro Area",2012,65_plus,9344.0
"Galesburg, IL Micro Area",2012,under_25,1159.0
"Gallup, NM Micro Area",2005,25_44,
"Gallup, NM Micro Area",2005,45_64,
"Gallup, NM Micro Area",2005,65_plus,
"Gallup, NM Micro Area",2005,under_25,
"Gallup, NM Micro Area",2006,25_44,
"Gallup, NM Micro Area",2006,45_64,
"Gallup, NM Micro Area",2006,65_plus,
"Gallup, NM Micro Area",2006,under_25,
"Gallup, NM Micro Area",2007,25_44,4641.0
"Gallup, NM Micro Area",2007,45_64,9103.0
"Gallup, NM Micro Area",2007,65_plus,3816.0
"Gallup, NM Micro Area",2007,under_25,444.0
"Gallup, NM Micro Area",2008,25_44,
"Gallup, NM Micro Area",2008,45_64,
"Gallup, NM Micro Area",2008,65_plus,
"Gallup, NM Micro Area",2008,under_25,
"Gallup, NM Micro Area",2009,25_44,
"Gallup, NM Micro Area",2009,45_64,
"Gallup, NM Micro Area",2009,65_plus,
"Gallup, NM Micro Area",2009,under_25,
"Gallup, NM Micro Area",2010,25_44,5727.0
"Gallup, NM Micro Area",2010,45_64,6845.0
"Gallup, NM Micro Area",2010,65_plus,4238.0
"Gallup, NM Micro Area",2010,under_25,290.0
"Gallup, NM Micro Area",2011,25_44,4545.0
"Gallup, NM Micro Area",2011,45_64,7479.0
"Gallup, NM Micro Area",2011,65_plus,4613.0
"Gallup, NM Micro Area",2011,under_25,312.0
"Gallup, NM Micro Area",2012,25_44,4350.0
"Gallup, NM Micro Area",2012,45_64,8572.0
"Gallup, NM Micro Area",2012,65_plus,4679.0
"Gallup, NM Micro Area",2012,under_25,599.0
"Gallup, NM Micro Area",2013,25_44,5187.0
"Gallup, NM Micro Area",2013,45_64,7974.0
"Gallup, NM Micro Area",2013,65_plus,4517.0
"Gallup, NM Micro Area",2013,under_25,368.0
"Gallup, NM Micro Area",2014,25_44,5060.0
"Gallup, NM Micro Area",2014,45_64,8030.0
"Gallup, NM Micro Area",2014,65_plus,4880.0
"Gallup, NM Micro Area",2014,under_25,178.0
"Gallup, NM Micro Area",2015,25_44,5508.0
"Gallup, NM Micro Area",2015,45_64,8926.0
"Gallup, NM Micro Area",2015,65_plus,4698.0
"Gallup, NM Micro Area",2015,under_25,603.0
"Gallup, NM Micro Area",2016,25_44,6028.0
"Gallup, NM Micro Area",2016,45_64,8490.0
"Gallup, NM Micro Area",2016,65_plus,5029.0
"Gallup, NM Micro Area",2016,under_25,514.0
"Gallup, NM Micro Area",2017,25_44,5486.0
"Gallup, NM Micro Area",2017,45_64,8951.0
"Gallup, NM Micro Area",2017,65_plus,6168.0
"Gallup, NM Micro Area",2017,under_25,478.0
"Gallup, NM Micro Area",2018,25_44,6194.0
"Gallup, NM Micro Area",2018,45_64,9261.0
"Gallup, NM Micro Area",2018,65_plus,5709.0
"Gallup, NM Micro Area",2018,under_25,285.0
"Gallup, NM Micro Area",2019,25_44,6230.0
"Gallup, NM Micro Area",2019,45_64,8344.0
"Gallup, NM Micro Area",2019,65_plus,6599.0
"Gallup, NM Micro Area",2019,under_25,546.0
"Gallup, NM Micro Area",2021,25_44,6215.0
"Gallup, NM Micro Area",2021,45_64,8321.0
"Gallup, NM Micro Area",2021,65_plus,6019.0
"Gallup, NM Micro Area",2021,under_25,394.0
"Gallup, NM Micro Area",2022,25_44,6369.0
"Gallup, NM Micro Area",2022,45_64,8685.0
"Gallup, NM Micro Area",2022,65_plus,5690.0
"Gallup, NM Micro Area",2022,under_25,552.0
"Gallup, NM Micro Area",2023,25_44,5921.0
"Gallup, NM Micro Area",2023,45_64,8491.0
"Gallup, NM Micro Area",2023,65_plus,6681.0
"Gallup, NM Micro Area",2023,under_25,219.0
"Gallup, NM Micro Area",2024,25_44,5976.0
"Gallup, NM Micro Area",2024,45_64,8674.0
"Gallup, NM Micro Area",2024,65_plus,7250.0
"Gallup, NM Micro Area",2024,under_25,212.0
"Gettysburg, PA Metro Area",2013,25_44,9899.0
"Gettysburg, PA Metro Area",2013,45_64,16482.0
"Gettysburg, PA Metro Area",2013,65_plus,10075.0
"Gettysburg, PA Metro Area",2013,under_25,786.0
"Gettysburg, PA Metro Area",2014,25_44,9669.0
"Gettysburg, PA Metro Area",2014,45_64,17385.0
"Gettysburg, PA Metro Area",2014,65_plus,10910.0
"Gettysburg, PA Metro Area",2014,under_25,784.0
"Gettysburg, PA Metro Area",2015,25_44,9395.0
"Gettysburg, PA Metro Area",2015,45_64,17029.0
"Gettysburg, PA Metro Area",2015,65_plus,11209.0
"Gettysburg, PA Metro Area",2015,under_25,826.0
"Gettysburg, PA Metro Area",2016,25_44,9210.0
"Gettysburg, PA Metro Area",2016,45_64,15560.0
"Gettysburg, PA Metro Area",2016,65_plus,12442.0
"Gettysburg, PA Metro Area",2016,under_25,913.0
"Gettysburg, PA Metro Area",2017,25_44,10383.0
"Gettysburg, PA Metro Area",2017,45_64,16526.0
"Gettysburg, PA Metro Area",2017,65_plus,11986.0
"Gettysburg, PA Metro Area",2017,under_25,632.0
"Gettysburg, PA Metro Area",2018,25_44,9712.0
"Gettysburg, PA Metro Area",2018,45_64,16464.0
"Gettysburg, PA Metro Area",2018,65_plus,12529.0
"Gettysburg, PA Metro Area",2018,under_25,865.0
"Gettysburg, PA Metro Area",2019,25_44,9100.0
"Gettysburg, PA Metro Area",2019,45_64,15324.0
"Gettysburg, PA Metro Area",2019,65_plus,13375.0
"Gettysburg, PA Metro Area",2019,under_25,904.0
"Gettysburg, PA Metro Area",2021,25_44,10091.0
"Gettysburg, PA Metro Area",2021,45_64,15050.0
"Gettysburg, PA Metro Area",2021,65_plus,13947.0
"Gettysburg, PA Metro Area",2021,under_25,898.0
"Gettysburg, PA Metro Area",2022,25_44,10821.0
"Gettysburg, PA Metro Area",2022,45_64,15297.0
"Gettysburg, PA Metro Area",2022,65_plus,13568.0
"Gettysburg, PA Metro Area",2022,under_25,990.0
"Gettysburg, PA Metro Area",2023,25_44,10194.0
"Gettysburg, PA Metro Area",2023,45_64,15562.0
"Gettysburg, PA Metro Area",2023,65_plus,15096.0
"Gettysburg, PA Metro Area",2023,under_25,958.0
"Gettysburg, PA Metro Area",2024,25_44,10906.0
"Gettysburg, PA Metro Area",2024,45_64,15545.0
"Gettysburg, PA Metro Area",2024,65_plus,14969.0
"Gettysburg, PA Metro Area",2024,under_25,699.0
"Gettysburg, PA Micro Area",2005,25_44,13638.0
"Gettysburg, PA Micro Area",2005,45_64,13839.0
"Gettysburg, PA Micro Area",2005,65_plus,7944.0
"Gettysburg, PA Micro Area",2005,under_25,1277.0
"Gettysburg, PA Micro Area",2006,25_44,13950.0
"Gettysburg, PA Micro Area",2006,45_64,13204.0
"Gettysburg, PA Micro Area",2006,65_plus,8902.0
"Gettysburg, PA Micro Area",2006,under_25,1057.0
"Gettysburg, PA Micro Area",2007,25_44,13721.0
"Gettysburg, PA Micro Area",2007,45_64,14505.0
"Gettysburg, PA Micro Area",2007,65_plus,8163.0
"Gettysburg, PA Micro Area",2007,under_25,1246.0
"Gettysburg, PA Micro Area",2008,25_44,13244.0
"Gettysburg, PA Micro Area",2008,45_64,14696.0
"Gettysburg, PA Micro Area",2008,65_plus,8862.0
"Gettysburg, PA Micro Area",2008,under_25,924.0
"Gettysburg, PA Micro Area",2009,25_44,12339.0
"Gettysburg, PA Micro Area",2009,45_64,15882.0
"Gettysburg, PA Micro Area",2009,65_plus,9459.0
"Gettysburg, PA Micro Area",2009,under_25,1360.0
"Gettysburg, PA Micro Area",2010,25_44,9906.0
"Gettysburg, PA Micro Area",2010,45_64,16876.0
"Gettysburg, PA Micro Area",2010,65_plus,10035.0
"Gettysburg, PA Micro Area",2010,under_25,1014.0
"Gettysburg, PA Micro Area",2011,25_44,10931.0
"Gettysburg, PA Micro Area",2011,45_64,16843.0
"Gettysburg, PA Micro Area",2011,65_plus,9580.0
"Gettysburg, PA Micro Area",2011,under_25,652.0
"Gettysburg, PA Micro Area",2012,25_44,10259.0
"Gettysburg, PA Micro Area",2012,45_64,16719.0
"Gettysburg, PA Micro Area",2012,65_plus,10454.0
"Gettysburg, PA Micro Area",2012,under_25,670.0
"Glens Falls, NY Metro Area",2005,25_44,17281.0
"Glens Falls, NY Metro Area",2005,45_64,18838.0
"Glens Falls, NY Metro Area",2005,65_plus,12341.0
"Glens Falls, NY Metro Area",2005,under_25,1687.0
"Glens Falls, NY Metro Area",2006,25_44,17742.0
"Glens Falls, NY Metro Area",2006,45_64,20153.0
"Glens Falls, NY Metro Area",2006,65_plus,13207.0
"Glens Falls, NY Metro Area",2006,under_25,1585.0
"Glens Falls, NY Metro Area",2007,25_44,16667.0
"Glens Falls, NY Metro Area",2007,45_64,20885.0
"Glens Falls, NY Metro Area",2007,65_plus,13127.0
"Glens Falls, NY Metro Area",2007,under_25,1421.0
"Glens Falls, NY Metro Area",2008,25_44,17450.0
"Glens Falls, NY Metro Area",2008,45_64,20813.0
"Glens Falls, NY Metro Area",2008,65_plus,12927.0
"Glens Falls, NY Metro Area",2008,under_25,1899.0
"Glens Falls, NY Metro Area",2009,25_44,15493.0
"Glens Falls, NY Metro Area",2009,45_64,22591.0
"Glens Falls, NY Metro Area",2009,65_plus,13683.0
