AREA,AREA_NAME,OCC_CODE,A_PCT25,A_MEDIAN,A_PCT75,YEAR,AREA_TITLE
39580,"Raleigh, NC",00-0000,25340,39460,64040,2018,
40580,"Rocky Mount, NC",00-0000,21860,30850,45910,2018,
48900,"Wilmington, NC",00-0000,22610,33860,51590,2018,
49180,"Winston-Salem, NC",00-0000,23410,35090,54160,2018,
13900,"Bismarck, ND",00-0000,29830,41410,60380,2018,
22020,"Fargo, ND-MN",00-0000,28280,39560,59360,2018,
24220,"Grand Forks, ND-MN",00-0000,26370,37430,55120,2018,
24260,"Grand Island, NE",00-0000,25450,35180,49110,2018,
30700,"Lincoln, NE",00-0000,26020,37960,57090,2018,
36540,"Omaha-Council Bluffs, NE-IA",00-0000,26490,38410,59710,2018,
73050,"Dover-Durham, NH-ME",00-0000,27540,39830,63180,2018,
74950,"Manchester, NH",00-0000,28010,41510,64900,2018,
76900,"Portsmouth, NH-ME",00-0000,28900,43970,69900,2018,
12100,"Atlantic City-Hammonton, NJ",00-0000,23900,35460,60570,2018,
36140,"Ocean City, NJ",00-0000,24380,33700,52800,2018,
45940,"Trenton, NJ",00-0000,30700,51920,80840,2018,
47220,"Vineland-Bridgeton, NJ",00-0000,24570,38570,60090,2018,
10740,"Albuquerque, NM",00-0000,23570,34930,56700,2018,
22140,"Farmington, NM",00-0000,22230,34410,55310,2018,
29740,"Las Cruces, NM",00-0000,21110,30190,52790,2018,
42140,"Santa Fe, NM",00-0000,25990,36700,55760,2018,
16180,"Carson City, NV",00-0000,28010,42000,62330,2018,
29820,"Las Vegas-Henderson-Paradise, NV",00-0000,24270,34900,54160,2018,
39900,"Reno, NV",00-0000,25440,36440,57480,2018,
10580,"Albany-Schenectady-Troy, NY",00-0000,28510,43340,67010,2018,
13780,"Binghamton, NY",00-0000,24970,35880,57940,2018,
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",00-0000,25730,38010,60270,2018,
21300,"Elmira, NY",00-0000,25310,36750,56950,2018,
24020,"Glens Falls, NY",00-0000,25570,35750,53860,2018,
27060,"Ithaca, NY",00-0000,29230,44350,68280,2018,
28740,"Kingston, NY",00-0000,26400,37860,59000,2018,
35620,"New York-Newark-Jersey City, NY-NJ-PA",00-0000,28680,47080,79960,2018,
40380,"Rochester, NY",00-0000,26780,39230,61780,2018,
45060,"Syracuse, NY",00-0000,26830,39730,62310,2018,
46540,"Utica-Rome, NY",00-0000,25080,36290,55880,2018,
48060,"Watertown-Fort Drum, NY",00-0000,24860,36010,55320,2018,
10420,"Akron, OH",00-0000,24960,37510,59980,2018,
15940,"Canton-Massillon, OH",00-0000,22840,33610,51380,2018,
17140,"Cincinnati, OH-KY-IN",00-0000,25340,38370,60900,2018,
17460,"Cleveland-Elyria, OH",00-0000,25310,38980,61970,2018,
18140,"Columbus, OH",00-0000,25950,39300,62650,2018,
19380,"Dayton, OH",00-0000,24690,38020,62160,2018,
30620,"Lima, OH",00-0000,23520,35380,54920,2018,
31900,"Mansfield, OH",00-0000,22700,32680,48580,2018,
44220,"Springfield, OH",00-0000,23850,35300,54790,2018,
45780,"Toledo, OH",00-0000,23950,36040,55800,2018,
49660,"Youngstown-Warren-Boardman, OH-PA",00-0000,22180,32690,50590,2018,
21420,"Enid, OK",00-0000,23310,34150,52290,2018,
30020,"Lawton, OK",00-0000,21200,30750,50240,2018,
36420,"Oklahoma City, OK",00-0000,24260,36500,57750,2018,
46140,"Tulsa, OK",00-0000,24240,35890,54970,2018,
10540,"Albany, OR",00-0000,26730,36970,54660,2018,
13460,"Bend-Redmond, OR",00-0000,27220,37280,56680,2018,
18700,"Corvallis, OR",00-0000,26430,40020,63650,2018,
21660,"Eugene, OR",00-0000,26360,36740,55890,2018,
24420,"Grants Pass, OR",00-0000,24760,32410,44790,2018,
32780,"Medford, OR",00-0000,26380,36000,52650,2018,
38900,"Portland-Vancouver-Hillsboro, OR-WA",00-0000,29670,43420,69650,2018,
41420,"Salem, OR",00-0000,26420,38030,59430,2018,
10900,"Allentown-Bethlehem-Easton, PA-NJ",00-0000,25870,37260,58160,2018,
11020,"Altoona, PA",00-0000,22370,32410,48470,2018,
14100,"Bloomsburg-Berwick, PA",00-0000,25100,36850,57190,2018,
16540,"Chambersburg-Waynesboro, PA",00-0000,25150,36870,52770,2018,
20700,"East Stroudsburg, PA",00-0000,22570,32800,51340,2018,
21500,"Erie, PA",00-0000,22670,32110,49700,2018,
23900,"Gettysburg, PA",00-0000,24280,34510,48850,2018,
25420,"Harrisburg-Carlisle, PA",00-0000,26420,39320,61640,2018,
27780,"Johnstown, PA",00-0000,22110,32140,50050,2018,
29540,"Lancaster, PA",00-0000,25320,36380,53490,2018,
30140,"Lebanon, PA",00-0000,24490,34190,51110,2018,
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",00-0000,27300,42580,69500,2018,
38300,"Pittsburgh, PA",00-0000,25990,38980,61570,2018,
39740,"Reading, PA",00-0000,25410,38010,58920,2018,
42540,"Scranton--Wilkes-Barre--Hazleton, PA",00-0000,24350,34670,51490,2018,
44300,"State College, PA",00-0000,25090,37690,60220,2018,
48700,"Williamsport, PA",00-0000,23520,34480,52480,2018,
49620,"York-Hanover, PA",00-0000,25660,37480,56790,2018,
10380,"Aguadilla-Isabela, PR",00-0000,17510,19420,30220,2018,
11640,"Arecibo, PR",00-0000,17570,19490,28320,2018,
25020,"Guayama, PR",00-0000,17630,19610,30330,2018,
32420,"Mayaguez, PR",00-0000,17560,19520,28650,2018,
38660,"Ponce, PR",00-0000,17530,19530,29430,2018,
41900,"San German, PR",00-0000,17220,18790,23520,2018,
41980,"San Juan-Carolina-Caguas, PR",00-0000,18030,21930,34360,2018,
77200,"Providence-Warwick, RI-MA",00-0000,27370,40860,65960,2018,
16700,"Charleston-North Charleston, SC",00-0000,24020,36240,56800,2018,
17900,"Columbia, SC",00-0000,23510,35140,54690,2018,
22500,"Florence, SC",00-0000,20840,30500,48820,2018,
24860,"Greenville-Anderson-Mauldin, SC",00-0000,23510,34420,52090,2018,
25940,"Hilton Head Island-Bluffton-Beaufort, SC",00-0000,22150,30870,48790,2018,
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",00-0000,20470,27810,42440,2018,
43900,"Spartanburg, SC",00-0000,24450,35390,52360,2018,
44940,"Sumter, SC",00-0000,21240,30940,47990,2018,
39660,"Rapid City, SD",00-0000,23860,32640,48370,2018,
43620,"Sioux Falls, SD",00-0000,25920,35410,51970,2018,
16860,"Chattanooga, TN-GA",00-0000,23460,34420,52330,2018,
17300,"Clarksville, TN-KY",00-0000,21940,31560,48190,2018,
17420,"Cleveland, TN",00-0000,22350,31110,46380,2018,
27180,"Jackson, TN",00-0000,22770,32840,48990,2018,
27740,"Johnson City, TN",00-0000,21280,31980,49560,2018,
28700,"Kingsport-Bristol-Bristol, TN-VA",00-0000,22620,33700,52700,2018,
28940,"Knoxville, TN",00-0000,23210,34640,53920,2018,
32820,"Memphis, TN-MS-AR",00-0000,23180,34550,54190,2018,
34100,"Morristown, TN",00-0000,22400,31590,45950,2018,
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",00-0000,25780,37680,57770,2018,
10180,"Abilene, TX",00-0000,22100,32360,49660,2018,
11100,"Amarillo, TX",00-0000,23350,34750,53970,2018,
12420,"Austin-Round Rock, TX",00-0000,26800,40070,65520,2018,
13140,"Beaumont-Port Arthur, TX",00-0000,24020,38180,61120,2018,
15180,"Brownsville-Harlingen, TX",00-0000,19540,24550,41790,2018,
17780,"College Station-Bryan, TX",00-0000,23640,35520,55920,2018,
18580,"Corpus Christi, TX",00-0000,22720,34120,55790,2018,
19100,"Dallas-Fort Worth-Arlington, TX",00-0000,25570,39230,63860,2018,
21340,"El Paso, TX",00-0000,19750,28270,48200,2018,
26420,"Houston-The Woodlands-Sugar Land, TX",00-0000,25200,39630,64850,2018,
28660,"Killeen-Temple, TX",00-0000,22840,33640,51370,2018,
29700,"Laredo, TX",00-0000,20160,28260,48580,2018,
30980,"Longview, TX",00-0000,22890,33740,51220,2018,
31180,"Lubbock, TX",00-0000,22230,32770,51790,2018,
32580,"McAllen-Edinburg-Mission, TX",00-0000,19710,25700,44170,2018,
33260,"Midland, TX",00-0000,28990,42230,63790,2018,
36220,"Odessa, TX",00-0000,27300,39130,56310,2018,
41660,"San Angelo, TX",00-0000,21430,31120,48480,2018,
41700,"San Antonio-New Braunfels, TX",00-0000,23930,35240,57100,2018,
43300,"Sherman-Denison, TX",00-0000,22980,33040,51240,2018,
45500,"Texarkana, TX-AR",00-0000,21860,33520,50850,2018,
46340,"Tyler, TX",00-0000,22310,32880,51230,2018,
47020,"Victoria, TX",00-0000,23230,34330,51640,2018,
47380,"Waco, TX",00-0000,23150,33050,51770,2018,
48660,"Wichita Falls, TX",00-0000,21200,31400,48810,2018,
30860,"Logan, UT-ID",00-0000,22870,31490,47770,2018,
36260,"Ogden-Clearfield, UT",00-0000,24980,36350,57150,2018,
39340,"Provo-Orem, UT",00-0000,24370,34920,57760,2018,
41100,"St. George, UT",00-0000,23180,31760,48800,2018,
41620,"Salt Lake City, UT",00-0000,27150,38700,61420,2018,
13980,"Blacksburg-Christiansburg-Radford, VA",00-0000,22920,34680,52690,2018,
16820,"Charlottesville, VA",00-0000,27130,41170,65180,2018,
25500,"Harrisonburg, VA",00-0000,24160,33500,49710,2018,
31340,"Lynchburg, VA",00-0000,22140,32990,50450,2018,
40060,"Richmond, VA",00-0000,25500,39580,62300,2018,
40220,"Roanoke, VA",00-0000,24120,34870,51600,2018,
44420,"Staunton-Waynesboro, VA",00-0000,24160,35750,51130,2018,
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",00-0000,24150,38130,60730,2018,
49020,"Winchester, VA-WV",00-0000,24780,36340,54990,2018,
72400,"Burlington-South Burlington, VT",00-0000,30220,42670,63390,2018,
13380,"Bellingham, WA",00-0000,28930,39630,59360,2018,
14740,"Bremerton-Silverdale, WA",00-0000,30220,46480,69260,2018,
28420,"Kennewick-Richland, WA",00-0000,27840,40340,68350,2018,
31020,"Longview, WA",00-0000,27910,40430,60420,2018,
34580,"Mount Vernon-Anacortes, WA",00-0000,29320,40360,61130,2018,
36500,"Olympia-Tumwater, WA",00-0000,29900,44370,67730,2018,
42660,"Seattle-Tacoma-Bellevue, WA",00-0000,34240,50860,81390,2018,
44060,"Spokane-Spokane Valley, WA",00-0000,28160,38840,59720,2018,
47460,"Walla Walla, WA",00-0000,28870,39220,60010,2018,
48300,"Wenatchee, WA",00-0000,26780,35450,54540,2018,
49420,"Yakima, WA",00-0000,26510,35250,51080,2018,
11540,"Appleton, WI",00-0000,26510,38010,55990,2018,
20740,"Eau Claire, WI",00-0000,24650,35450,52320,2018,
22540,"Fond du Lac, WI",00-0000,25950,38520,56240,2018,
24580,"Green Bay, WI",00-0000,26300,37840,55580,2018,
27500,"Janesville-Beloit, WI",00-0000,24810,36320,54560,2018,
29100,"La Crosse-Onalaska, WI-MN",00-0000,25010,36870,56150,2018,
31540,"Madison, WI",00-0000,29420,42770,65620,2018,
33340,"Milwaukee-Waukesha-West Allis, WI",00-0000,26160,39320,62590,2018,
36780,"Oshkosh-Neenah, WI",00-0000,27420,39030,57270,2018,
39540,"Racine, WI",00-0000,24500,35980,53620,2018,
43100,"Sheboygan, WI",00-0000,26210,39320,55880,2018,
48140,"Wausau, WI",00-0000,27320,37880,53780,2018,
13220,"Beckley, WV",00-0000,21230,30100,46650,2018,
16620,"Charleston, WV",00-0000,23450,34750,54320,2018,
26580,"Huntington-Ashland, WV-KY-OH",00-0000,22180,32770,52300,2018,
34060,"Morgantown, WV",00-0000,23380,35720,58630,2018,
37620,"Parkersburg-Vienna, WV",00-0000,21390,30270,49330,2018,
48260,"Weirton-Steubenville, WV-OH",00-0000,22000,31040,51780,2018,
48540,"Wheeling, WV-OH",00-0000,22530,32510,52740,2018,
16220,"Casper, WY",00-0000,27550,40530,59930,2018,
16940,"Cheyenne, WY",00-0000,27480,39760,60510,2018,
10180,,00-0000,22810,32530,50030,2019,"Abilene, TX"
10380,,00-0000,17420,19210,28640,2019,"Aguadilla-Isabela, PR"
10420,,00-0000,25680,38640,61100,2019,"Akron, OH"
10500,,00-0000,20960,31320,51820,2019,"Albany, GA"
10540,,00-0000,28300,38580,57560,2019,"Albany, OR"
10580,,00-0000,29900,44580,68620,2019,"Albany-Schenectady-Troy, NY"
10740,,00-0000,24310,36260,59140,2019,"Albuquerque, NM"
10780,,00-0000,21560,32560,49880,2019,"Alexandria, LA"
10900,,00-0000,26620,38020,59000,2019,"Allentown-Bethlehem-Easton, PA-NJ"
11020,,00-0000,23180,33540,49900,2019,"Altoona, PA"
11100,,00-0000,23940,35050,52630,2019,"Amarillo, TX"
11180,,00-0000,26090,41750,62750,2019,"Ames, IA"
11260,,00-0000,31980,48140,75630,2019,"Anchorage, AK"
11460,,00-0000,28150,43550,70020,2019,"Ann Arbor, MI"
11500,,00-0000,22090,33860,49460,2019,"Anniston-Oxford-Jacksonville, AL"
11540,,00-0000,27530,38910,57840,2019,"Appleton, WI"
11640,,00-0000,17550,19420,28050,2019,"Arecibo, PR"
11700,,00-0000,25120,35070,52110,2019,"Asheville, NC"
12020,,00-0000,23400,34700,56260,2019,"Athens-Clarke County, GA"
12060,,00-0000,25610,40000,65960,2019,"Atlanta-Sandy Springs-Roswell, GA"
12100,,00-0000,24070,35650,61000,2019,"Atlantic City-Hammonton, NJ"
12220,,00-0000,20500,31090,49400,2019,"Auburn-Opelika, AL"
12260,,00-0000,23340,35180,56690,2019,"Augusta-Richmond County, GA-SC"
12420,,00-0000,27810,41560,67420,2019,"Austin-Round Rock, TX"
12540,,00-0000,25770,35960,61440,2019,"Bakersfield, CA"
12580,,00-0000,28690,45810,74460,2019,"Baltimore-Columbia-Towson, MD"
12940,,00-0000,23910,37570,57950,2019,"Baton Rouge, LA"
12980,,00-0000,27030,38860,59660,2019,"Battle Creek, MI"
13020,,00-0000,23680,33370,53900,2019,"Bay City, MI"
13140,,00-0000,24320,38330,60750,2019,"Beaumont-Port Arthur, TX"
13220,,00-0000,22120,31130,48160,2019,"Beckley, WV"
13380,,00-0000,30230,40780,60840,2019,"Bellingham, WA"
13460,,00-0000,28760,38540,58790,2019,"Bend-Redmond, OR"
13740,,00-0000,26400,37940,58730,2019,"Billings, MT"
13780,,00-0000,26340,37280,60280,2019,"Binghamton, NY"
13820,,00-0000,24700,38020,59270,2019,"Birmingham-Hoover, AL"
13900,,00-0000,30750,42990,61620,2019,"Bismarck, ND"
13980,,00-0000,23850,36490,56190,2019,"Blacksburg-Christiansburg-Radford, VA"
14010,,00-0000,25920,40390,70470,2019,"Bloomington, IL"
14020,,00-0000,24640,35770,55870,2019,"Bloomington, IN"
14100,,00-0000,26090,37790,57960,2019,"Bloomsburg-Berwick, PA"
14260,,00-0000,25770,36660,57100,2019,"Boise City, ID"
14500,,00-0000,32760,51520,84340,2019,"Boulder, CO"
14540,,00-0000,23040,33250,49370,2019,"Bowling Green, KY"
14740,,00-0000,31890,47930,71330,2019,"Bremerton-Silverdale, WA"
15180,,00-0000,19800,24910,41800,2019,"Brownsville-Harlingen, TX"
15260,,00-0000,22120,32350,53150,2019,"Brunswick, GA"
15380,,00-0000,27420,39470,61580,2019,"Buffalo-Cheektowaga-Niagara Falls, NY"
15500,,00-0000,22460,32110,48250,2019,"Burlington, NC"
15680,,00-0000,31320,63040,104570,2019,"California-Lexington Park, MD"
15940,,00-0000,23870,34260,51870,2019,"Canton-Massillon, OH"
15980,,00-0000,25290,35080,53000,2019,"Cape Coral-Fort Myers, FL"
16020,,00-0000,22500,32360,49220,2019,"Cape Girardeau, MO-IL"
16060,,00-0000,23320,34830,55400,2019,"Carbondale-Marion, IL"
16180,,00-0000,28770,42400,63360,2019,"Carson City, NV"
16220,,00-0000,28770,41820,60870,2019,"Casper, WY"
16300,,00-0000,28120,40490,62960,2019,"Cedar Rapids, IA"
16540,,00-0000,25550,37280,54640,2019,"Chambersburg-Waynesboro, PA"
16580,,00-0000,26510,40370,62020,2019,"Champaign-Urbana, IL"
16620,,00-0000,23990,35820,55740,2019,"Charleston, WV"
16700,,00-0000,25310,37430,58850,2019,"Charleston-North Charleston, SC"
16740,,00-0000,25970,39230,62220,2019,"Charlotte-Concord-Gastonia, NC-SC"
16820,,00-0000,27480,41600,66300,2019,"Charlottesville, VA"
16860,,00-0000,24210,35420,53800,2019,"Chattanooga, TN-GA"
16940,,00-0000,28250,40440,61300,2019,"Cheyenne, WY"
16980,,00-0000,27780,42500,71680,2019,"Chicago-Naperville-Elgin, IL-IN-WI"
17020,,00-0000,26890,36420,57870,2019,"Chico, CA"
17140,,00-0000,26770,39620,62050,2019,"Cincinnati, OH-KY-IN"
17300,,00-0000,22640,32810,48510,2019,"Clarksville, TN-KY"
17420,,00-0000,22150,30530,46340,2019,"Cleveland, TN"
17460,,00-0000,26530,40440,63700,2019,"Cleveland-Elyria, OH"
17660,,00-0000,24230,34260,52170,2019,"Coeur d'Alene, ID"
17780,,00-0000,23570,35880,55730,2019,"College Station-Bryan, TX"
17820,,00-0000,27210,39750,63490,2019,"Colorado Springs, CO"
17860,,00-0000,23890,35100,56100,2019,"Columbia, MO"
17900,,00-0000,24250,35860,56390,2019,"Columbia, SC"
17980,,00-0000,21700,32720,52790,2019,"Columbus, GA-AL"
18020,,00-0000,27560,39070,62250,2019,"Columbus, IN"
18140,,00-0000,27230,40380,64070,2019,"Columbus, OH"
18580,,00-0000,23310,34540,56350,2019,"Corpus Christi, TX"
18700,,00-0000,28170,41990,67720,2019,"Corvallis, OR"
18880,,00-0000,24750,35160,57040,2019,"Crestview-Fort Walton Beach-Destin, FL"
19060,,00-0000,24340,35540,56010,2019,"Cumberland, MD-WV"
19100,,00-0000,26540,40430,65120,2019,"Dallas-Fort Worth-Arlington, TX"
19140,,00-0000,23890,33790,46840,2019,"Dalton, GA"
19180,,00-0000,25690,36570,53370,2019,"Danville, IL"
19300,,00-0000,21630,29750,45360,2019,"Daphne-Fairhope-Foley, AL"
19340,,00-0000,25680,37420,58450,2019,"Davenport-Moline-Rock Island, IA-IL"
19380,,00-0000,26060,39550,64240,2019,"Dayton, OH"
19460,,00-0000,22520,33590,53200,2019,"Decatur, AL"
19500,,00-0000,24970,37570,54880,2019,"Decatur, IL"
19660,,00-0000,22960,31430,46780,2019,"Deltona-Daytona Beach-Ormond Beach, FL"
19740,,00-0000,31010,47440,75750,2019,"Denver-Aurora-Lakewood, CO"
19780,,00-0000,28690,42370,63960,2019,"Des Moines-West Des Moines, IA"
19820,,00-0000,27330,41620,68710,2019,"Detroit-Warren-Dearborn, MI"
20020,,00-0000,21060,30600,47200,2019,"Dothan, AL"
20100,,00-0000,25450,37390,57260,2019,"Dover, DE"
20220,,00-0000,26710,37730,55890,2019,"Dubuque, IA"
20260,,00-0000,27120,39590,60380,2019,"Duluth, MN-WI"
20500,,00-0000,29660,46760,75450,2019,"Durham-Chapel Hill, NC"
20700,,00-0000,23350,34070,52940,2019,"East Stroudsburg, PA"
20740,,00-0000,25690,36520,53610,2019,"Eau Claire, WI"
20940,,00-0000,25200,33750,58790,2019,"El Centro, CA"
21060,,00-0000,24540,36070,54280,2019,"Elizabethtown-Fort Knox, KY"
21140,,00-0000,28230,37160,53450,2019,"Elkhart-Goshen, IN"
21300,,00-0000,26660,37810,57930,2019,"Elmira, NY"
21340,,00-0000,20080,29120,50170,2019,"El Paso, TX"
21420,,00-0000,23820,34810,55350,2019,"Enid, OK"
21500,,00-0000,23600,33420,50870,2019,"Erie, PA"
21660,,00-0000,27410,37920,57590,2019,"Eugene, OR"
21780,,00-0000,24760,35670,54060,2019,"Evansville, IN-KY"
21820,,00-0000,32730,48580,73680,2019,"Fairbanks, AK"
22020,,00-0000,29300,40770,60330,2019,"Fargo, ND-MN"
22140,,00-0000,23700,36020,57390,2019,"Farmington, NM"
22180,,00-0000,22690,34110,52590,2019,"Fayetteville, NC"
22220,,00-0000,24740,35620,56140,2019,"Fayetteville-Springdale-Rogers, AR-MO"
22380,,00-0000,25390,34470,52970,2019,"Flagstaff, AZ"
22420,,00-0000,24340,35690,59030,2019,"Flint, MI"
22500,,00-0000,21950,32100,52110,2019,"Florence, SC"
22520,,00-0000,21680,31580,48280,2019,"Florence-Muscle Shoals, AL"
22540,,00-0000,27480,40400,59490,2019,"Fond du Lac, WI"
22660,,00-0000,28630,41250,64050,2019,"Fort Collins, CO"
22900,,00-0000,22600,30690,47460,2019,"Fort Smith, AR-OK"
23060,,00-0000,25560,37240,56280,2019,"Fort Wayne, IN"
23420,,00-0000,26070,35170,58400,2019,"Fresno, CA"
23460,,00-0000,20330,29210,46070,2019,"Gadsden, AL"
23540,,00-0000,24980,36530,58400,2019,"Gainesville, FL"
23580,,00-0000,24770,34110,51650,2019,"Gainesville, GA"
23900,,00-0000,24580,35110,50340,2019,"Gettysburg, PA"
24020,,00-0000,27140,37130,56070,2019,"Glens Falls, NY"
24140,,00-0000,22660,32340,47640,2019,"Goldsboro, NC"
24220,,00-0000,27800,38780,56800,2019,"Grand Forks, ND-MN"
24260,,00-0000,26390,36060,50870,2019,"Grand Island, NE"
24300,,00-0000,26380,37230,56680,2019,"Grand Junction, CO"
24340,,00-0000,27000,37410,56860,2019,"Grand Rapids-Wyoming, MI"
24420,,00-0000,25590,33420,48250,2019,"Grants Pass, OR"
24500,,00-0000,23660,33420,51370,2019,"Great Falls, MT"
24540,,00-0000,29740,41020,59280,2019,"Greeley, CO"
24580,,00-0000,27310,38690,57400,2019,"Green Bay, WI"
24660,,00-0000,24340,35870,54550,2019,"Greensboro-High Point, NC"
24780,,00-0000,23390,35250,56070,2019,"Greenville, NC"
24860,,00-0000,24230,35270,53550,2019,"Greenville-Anderson-Mauldin, SC"
25020,,00-0000,17770,19780,29900,2019,"Guayama, PR"
25060,,00-0000,22080,35080,55840,2019,"Gulfport-Biloxi-Pascagoula, MS"
25180,,00-0000,25850,36550,55690,2019,"Hagerstown-Martinsburg, MD-WV"
25220,,00-0000,20060,29880,48090,2019,"Hammond, LA"
25260,,00-0000,26250,37220,64410,2019,"Hanford-Corcoran, CA"
25420,,00-0000,27410,40180,62770,2019,"Harrisburg-Carlisle, PA"
25500,,00-0000,24770,35290,51670,2019,"Harrisonburg, VA"
25620,,00-0000,20910,29520,46620,2019,"Hattiesburg, MS"
25860,,00-0000,24070,33480,48960,2019,"Hickory-Lenoir-Morganton, NC"
25940,,00-0000,23230,32510,50350,2019,"Hilton Head Island-Bluffton-Beaufort, SC"
25980,,00-0000,22470,36010,52870,2019,"Hinesville, GA"
26140,,00-0000,22850,31480,46690,2019,"Homosassa Springs, FL"
26300,,00-0000,21360,28190,42580,2019,"Hot Springs, AR"
26380,,00-0000,23470,36930,55710,2019,"Houma-Thibodaux, LA"
26420,,00-0000,25980,40570,65230,2019,"Houston-The Woodlands-Sugar Land, TX"
26580,,00-0000,22930,34150,53340,2019,"Huntington-Ashland, WV-KY-OH"
26620,,00-0000,25100,41090,71980,2019,"Huntsville, AL"
26820,,00-0000,23510,33970,57730,2019,"Idaho Falls, ID"
26900,,00-0000,26790,39030,61320,2019,"Indianapolis-Carmel-Anderson, IN"
26980,,00-0000,27460,41150,62140,2019,"Iowa City, IA"
27060,,00-0000,30890,46370,71180,2019,"Ithaca, NY"
27100,,00-0000,26870,39450,61920,2019,"Jackson, MI"
27140,,00-0000,22730,33790,52380,2019,"Jackson, MS"
27180,,00-0000,23090,33610,50260,2019,"Jackson, TN"
27260,,00-0000,25250,36770,57690,2019,"Jacksonville, FL"
27340,,00-0000,21250,29910,47330,2019,"Jacksonville, NC"
27500,,00-0000,25990,37840,57280,2019,"Janesville-Beloit, WI"
27620,,00-0000,25360,35380,50930,2019,"Jefferson City, MO"
27740,,00-0000,22460,32930,49290,2019,"Johnson City, TN"
27780,,00-0000,23340,34130,51900,2019,"Johnstown, PA"
27860,,00-0000,22100,30860,46160,2019,"Jonesboro, AR"
27900,,00-0000,23110,32340,46340,2019,"Joplin, MO"
27980,,00-0000,30860,42220,59700,2019,"Kahului-Wailuku-Lahaina, HI"
28020,,00-0000,25480,37360,58210,2019,"Kalamazoo-Portage, MI"
28100,,00-0000,25230,36340,58630,2019,"Kankakee, IL"
28140,,00-0000,27340,40640,63530,2019,"Kansas City, MO-KS"
28420,,00-0000,29290,41450,68920,2019,"Kennewick-Richland, WA"
