cbsa,name,year,households,median_household_income,household_income_p20,household_income_p40,household_income_p60,household_income_p80
17860,"Columbia, MO Metro Area",2024,88462,80142,34027.0,62383.0,96177.0,145247.0
17900,"Columbia, SC Metro Area",2005,263801,43106,,,,
17900,"Columbia, SC Metro Area",2006,270229,45964,20264.0,36177.0,56118.0,84916.0
17900,"Columbia, SC Metro Area",2007,278694,47605,20905.0,38157.0,58790.0,91226.0
17900,"Columbia, SC Metro Area",2008,279991,48841,20689.0,38097.0,60653.0,95296.0
17900,"Columbia, SC Metro Area",2009,285695,47615,20830.0,38047.0,58603.0,92313.0
17900,"Columbia, SC Metro Area",2010,293357,45929,19283.0,36475.0,57024.0,88029.0
17900,"Columbia, SC Metro Area",2011,295442,45292,19046.0,36078.0,56197.0,90452.0
17900,"Columbia, SC Metro Area",2012,294039,48763,20495.0,39203.0,60379.0,94581.0
17900,"Columbia, SC Metro Area",2013,296310,48672,21176.0,38255.0,60826.0,93006.0
17900,"Columbia, SC Metro Area",2014,298600,50091,21379.0,39659.0,61362.0,97118.0
17900,"Columbia, SC Metro Area",2015,302634,51369,21575.0,40321.0,63914.0,97912.0
17900,"Columbia, SC Metro Area",2016,309016,52247,22249.0,42677.0,64401.0,100061.0
17900,"Columbia, SC Metro Area",2017,309760,54480,21492.0,42276.0,67172.0,104765.0
17900,"Columbia, SC Metro Area",2018,315092,53765,23698.0,43286.0,67608.0,102883.0
17900,"Columbia, SC Metro Area",2019,317998,55725,22494.0,43522.0,71722.0,117533.0
17900,"Columbia, SC Metro Area",2021,334313,58213,24309.0,45730.0,71710.0,115531.0
17900,"Columbia, SC Metro Area",2022,339602,63933,30125.0,51496.0,79713.0,122799.0
17900,"Columbia, SC Metro Area",2023,346000,67189,29127.0,52383.0,82473.0,133041.0
17900,"Columbia, SC Metro Area",2024,351807,70788,30388.0,55341.0,85695.0,137515.0
17940,"Columbia, TN Micro Area",2005,29440,40992,,,,
17940,"Columbia, TN Micro Area",2006,31310,44769,19824.0,33452.0,55004.0,81857.0
17940,"Columbia, TN Micro Area",2007,31542,45354,22274.0,36349.0,56565.0,80461.0
17940,"Columbia, TN Micro Area",2008,33285,46596,20002.0,36291.0,53102.0,79937.0
17940,"Columbia, TN Micro Area",2009,33145,42806,18834.0,34715.0,50324.0,75957.0
17940,"Columbia, TN Micro Area",2010,31812,45435,16204.0,34745.0,53451.0,79144.0
17940,"Columbia, TN Micro Area",2011,31325,40518,18639.0,33909.0,53119.0,76495.0
17940,"Columbia, TN Micro Area",2012,31960,41953,16268.0,31863.0,51510.0,75615.0
17980,"Columbus, GA-AL Metro Area",2005,108453,33453,,,,
17980,"Columbus, GA-AL Metro Area",2006,108763,39501,15917.0,30995.0,49115.0,75363.0
17980,"Columbus, GA-AL Metro Area",2007,109993,41934,15964.0,32218.0,52243.0,82265.0
17980,"Columbus, GA-AL Metro Area",2008,111089,38559,14974.0,30510.0,50048.0,76371.0
17980,"Columbus, GA-AL Metro Area",2009,111487,40335,16601.0,30113.0,50126.0,77860.0
17980,"Columbus, GA-AL Metro Area",2010,108930,36553,15063.0,29391.0,47337.0,79901.0
17980,"Columbus, GA-AL Metro Area",2011,108512,39574,16966.0,30809.0,50563.0,84684.0
17980,"Columbus, GA-AL Metro Area",2012,110334,42972,17481.0,33512.0,54133.0,83448.0
17980,"Columbus, GA-AL Metro Area",2013,110901,40388,15810.0,31782.0,51135.0,81157.0
17980,"Columbus, GA-AL Metro Area",2014,113195,42669,19707.0,34856.0,52884.0,84599.0
17980,"Columbus, GA-AL Metro Area",2015,112983,41592,16527.0,31532.0,51278.0,85587.0
17980,"Columbus, GA-AL Metro Area",2016,113256,43412,16545.0,32726.0,55365.0,92259.0
17980,"Columbus, GA-AL Metro Area",2017,112937,43051,16287.0,32858.0,55860.0,92120.0
17980,"Columbus, GA-AL Metro Area",2018,114607,49731,17538.0,37139.0,60547.0,95349.0
17980,"Columbus, GA-AL Metro Area",2019,119728,49013,19674.0,37443.0,61593.0,100597.0
17980,"Columbus, GA-AL Metro Area",2021,127247,52802,20781.0,41020.0,63494.0,98782.0
17980,"Columbus, GA-AL Metro Area",2022,125934,54106,21522.0,42151.0,67794.0,105046.0
17980,"Columbus, GA-AL Metro Area",2023,131169,54661,20611.0,42961.0,68417.0,112902.0
17980,"Columbus, GA-AL Metro Area",2024,128387,60100,22359.0,47183.0,75845.0,122940.0
18020,"Columbus, IN Metro Area",2005,28138,44320,,,,
18020,"Columbus, IN Metro Area",2006,27983,49838,24599.0,40890.0,62818.0,85052.0
18020,"Columbus, IN Metro Area",2007,27850,54406,26486.0,44924.0,65780.0,96492.0
18020,"Columbus, IN Metro Area",2008,29616,50933,24191.0,43177.0,61900.0,98094.0
18020,"Columbus, IN Metro Area",2009,28780,49415,27639.0,42851.0,60075.0,95068.0
18020,"Columbus, IN Metro Area",2010,31046,47192,20807.0,37427.0,58111.0,93530.0
18020,"Columbus, IN Metro Area",2011,29086,54197,22403.0,43268.0,64511.0,98845.0
18020,"Columbus, IN Metro Area",2012,29640,53671,24402.0,40524.0,64782.0,96719.0
18020,"Columbus, IN Metro Area",2013,30359,52505,26598.0,42453.0,67403.0,103766.0
18020,"Columbus, IN Metro Area",2014,31827,53002,22527.0,42483.0,63899.0,97831.0
18020,"Columbus, IN Metro Area",2015,31131,54447,26082.0,45923.0,67044.0,100490.0
18020,"Columbus, IN Metro Area",2016,31626,59102,25386.0,45697.0,70623.0,102160.0
18020,"Columbus, IN Metro Area",2017,31498,61533,28135.0,50217.0,75846.0,115732.0
18020,"Columbus, IN Metro Area",2018,31891,62047,29564.0,50733.0,74115.0,112080.0
18020,"Columbus, IN Metro Area",2019,30383,72555,30296.0,55381.0,82223.0,128132.0
18020,"Columbus, IN Metro Area",2021,32518,73564,34054.0,60201.0,88113.0,130988.0
18020,"Columbus, IN Metro Area",2022,34436,65739,25314.0,52438.0,84334.0,129968.0
18020,"Columbus, IN Metro Area",2023,33777,81832,32131.0,66065.0,99631.0,150940.0
18020,"Columbus, IN Metro Area",2024,33605,80438,35142.0,65221.0,95167.0,138155.0
18060,"Columbus, MS Micro Area",2024,27091,52139,21919.0,40071.0,69642.0,117821.0
18140,"Columbus, OH Metro Area",2005,669764,48475,,,,
18140,"Columbus, OH Metro Area",2006,679926,49920,21121.0,39572.0,61127.0,94987.0
18140,"Columbus, OH Metro Area",2007,684217,51707,22332.0,41043.0,63756.0,98372.0
18140,"Columbus, OH Metro Area",2008,690139,54393,23306.0,43188.0,67142.0,102443.0
18140,"Columbus, OH Metro Area",2009,693137,50773,21525.0,40149.0,62773.0,99304.0
18140,"Columbus, OH Metro Area",2010,707956,51039,21191.0,40292.0,63494.0,100064.0
18140,"Columbus, OH Metro Area",2011,715770,52315,21624.0,40532.0,65566.0,103082.0
18140,"Columbus, OH Metro Area",2012,719081,53699,22320.0,42397.0,66839.0,104330.0
18140,"Columbus, OH Metro Area",2013,750394,54079,23083.0,42723.0,66992.0,106633.0
18140,"Columbus, OH Metro Area",2014,764395,56371,23402.0,44359.0,71131.0,111045.0
18140,"Columbus, OH Metro Area",2015,772304,58192,24525.0,45840.0,72079.0,111726.0
18140,"Columbus, OH Metro Area",2016,779547,60294,25638.0,47776.0,73959.0,116591.0
18140,"Columbus, OH Metro Area",2017,788946,63764,27083.0,50709.0,78722.0,120271.0
18140,"Columbus, OH Metro Area",2018,801805,64052,28163.0,51294.0,79843.0,123639.0
18140,"Columbus, OH Metro Area",2019,817086,67207,29772.0,53820.0,83745.0,130645.0
18140,"Columbus, OH Metro Area",2021,856193,71839,32330.0,57296.0,89383.0,136465.0
18140,"Columbus, OH Metro Area",2022,864711,75777,33301.0,59828.0,94393.0,149397.0
18140,"Columbus, OH Metro Area",2023,879910,77390,33854.0,60465.0,97470.0,153913.0
18140,"Columbus, OH Metro Area",2024,880121,82938,36387.0,66156.0,102230.0,162574.0
18180,"Concord, NH Micro Area",2005,54541,53432,,,,
18180,"Concord, NH Micro Area",2006,57104,55072,26518.0,46450.0,67249.0,100212.0
18180,"Concord, NH Micro Area",2007,55009,59579,26869.0,47052.0,71870.0,103495.0
18180,"Concord, NH Micro Area",2008,56694,66894,28727.0,54034.0,80186.0,109874.0
18180,"Concord, NH Micro Area",2009,55897,63018,27333.0,50884.0,76974.0,110400.0
18180,"Concord, NH Micro Area",2010,57224,61310,26965.0,48867.0,72351.0,106460.0
18180,"Concord, NH Micro Area",2011,57535,66221,28401.0,52262.0,79880.0,113495.0
18180,"Concord, NH Micro Area",2012,57222,58742,25460.0,46852.0,76001.0,112906.0
18180,"Concord, NH Micro Area",2013,55085,65662,29346.0,52220.0,80406.0,115867.0
18180,"Concord, NH Micro Area",2014,57023,62418,28537.0,51254.0,78253.0,116936.0
18180,"Concord, NH Micro Area",2015,55235,68566,29285.0,54554.0,82629.0,125334.0
18180,"Concord, NH Micro Area",2016,57531,69505,31617.0,57820.0,86431.0,124720.0
18180,"Concord, NH Micro Area",2017,58220,70764,32810.0,56729.0,83685.0,122288.0
18180,"Concord, NH Micro Area",2018,58521,75088,32920.0,56987.0,90632.0,130821.0
18180,"Concord, NH Micro Area",2019,60017,76218,32448.0,60898.0,88544.0,137131.0
18180,"Concord, NH Micro Area",2021,58733,80918,34245.0,64668.0,100189.0,147964.0
18180,"Concord, NH Micro Area",2022,62024,84690,42026.0,70656.0,105512.0,167936.0
18180,"Concord, NH Micro Area",2023,62305,92110,38989.0,72737.0,112378.0,164087.0
18180,"Concord, NH Micro Area",2024,62719,96254,43229.0,75753.0,115581.0,175028.0
18260,"Cookeville, TN Micro Area",2005,39527,30754,,,,
18260,"Cookeville, TN Micro Area",2006,40533,33537,14453.0,26368.0,41687.0,63617.0
18260,"Cookeville, TN Micro Area",2007,41883,32792,12771.0,24650.0,40042.0,64413.0
18260,"Cookeville, TN Micro Area",2008,38892,34257,14392.0,27037.0,42986.0,71399.0
18260,"Cookeville, TN Micro Area",2009,40790,31790,12852.0,24800.0,40089.0,61209.0
18260,"Cookeville, TN Micro Area",2010,41145,34208,14811.0,27261.0,42736.0,72989.0
18260,"Cookeville, TN Micro Area",2011,42284,31258,13772.0,24314.0,41957.0,65740.0
18260,"Cookeville, TN Micro Area",2012,41495,31813,13241.0,24255.0,40862.0,71951.0
18260,"Cookeville, TN Micro Area",2013,43720,32438,12209.0,24218.0,41839.0,73243.0
18260,"Cookeville, TN Micro Area",2014,42778,36411,14747.0,28076.0,47585.0,67492.0
18260,"Cookeville, TN Micro Area",2015,43626,37933,15256.0,29149.0,46895.0,78106.0
18260,"Cookeville, TN Micro Area",2016,45459,35028,14082.0,26194.0,47230.0,77657.0
18260,"Cookeville, TN Micro Area",2017,44284,38421,16014.0,31281.0,47884.0,80731.0
18260,"Cookeville, TN Micro Area",2018,46184,45179,20110.0,34991.0,55771.0,91709.0
18260,"Cookeville, TN Micro Area",2019,44812,47879,18989.0,36218.0,58788.0,88237.0
18260,"Cookeville, TN Micro Area",2021,47816,50660,18602.0,40400.0,66850.0,104933.0
18260,"Cookeville, TN Micro Area",2022,48205,53399,19278.0,41017.0,66128.0,109861.0
18260,"Cookeville, TN Micro Area",2023,60770,57427,19797.0,43135.0,71844.0,111736.0
18260,"Cookeville, TN Micro Area",2024,60000,57851,24973.0,45097.0,74449.0,110798.0
18300,"Coos Bay, OR Micro Area",2005,29424,30545,,,,
18300,"Coos Bay, OR Micro Area",2006,28507,36285,14430.0,27894.0,45910.0,68396.0
18300,"Coos Bay, OR Micro Area",2007,28168,38055,18123.0,30607.0,47845.0,69015.0
18300,"Coos Bay, OR Micro Area",2008,28211,34832,15828.0,29085.0,45562.0,70318.0
18300,"Coos Bay, OR Micro Area",2009,27439,34912,14018.0,29117.0,42837.0,69338.0
18300,"Coos Bay, OR Micro Area",2010,25723,35955,14847.0,27257.0,44257.0,68834.0
18300,"Coos Bay, OR Micro Area",2011,27008,36712,16639.0,27835.0,48349.0,67259.0
18300,"Coos Bay, OR Micro Area",2012,24818,35016,15507.0,28088.0,45150.0,69282.0
18300,"Coos Bay, OR Micro Area",2013,26317,37522,18234.0,31908.0,44826.0,69425.0
18300,"Coos Bay, OR Micro Area",2014,25160,40967,15326.0,31563.0,48733.0,80473.0
18300,"Coos Bay, OR Micro Area",2015,26364,38351,17258.0,31211.0,47822.0,73186.0
18300,"Coos Bay, OR Micro Area",2016,25862,40938,17057.0,32569.0,54862.0,81124.0
18300,"Coos Bay, OR Micro Area",2017,26578,41212,15232.0,33451.0,51756.0,81953.0
18300,"Coos Bay, OR Micro Area",2018,27889,50323,24333.0,41246.0,59970.0,89750.0
18300,"Coos Bay, OR Micro Area",2019,27643,50527,20829.0,40933.0,64114.0,100978.0
18340,"Corbin, KY Micro Area",2023,57160,43161,16040.0,34227.0,60361.0,97543.0
18340,"Corbin, KY Micro Area",2024,57422,48179,16897.0,37480.0,61615.0,101316.0
18500,"Corning, NY Micro Area",2005,39897,38635,,,,
18500,"Corning, NY Micro Area",2006,38727,41541,18542.0,34286.0,50666.0,75513.0
18500,"Corning, NY Micro Area",2007,38658,41015,17389.0,31092.0,49475.0,77135.0
18500,"Corning, NY Micro Area",2008,38380,43397,18691.0,34155.0,52004.0,83013.0
18500,"Corning, NY Micro Area",2009,41247,42635,19265.0,34195.0,50832.0,79696.0
18500,"Corning, NY Micro Area",2010,41052,45995,20205.0,36744.0,55625.0,84860.0
18500,"Corning, NY Micro Area",2011,41843,43457,19624.0,34392.0,52419.0,82017.0
18500,"Corning, NY Micro Area",2012,41597,46445,20193.0,38198.0,57038.0,85618.0
18500,"Corning, NY Micro Area",2013,41241,47046,19520.0,35527.0,58755.0,91184.0
18500,"Corning, NY Micro Area",2014,41046,46889,18354.0,36658.0,57206.0,86335.0
18500,"Corning, NY Micro Area",2015,39517,47146,19387.0,37215.0,58759.0,94382.0
18500,"Corning, NY Micro Area",2016,38458,50575,24809.0,40468.0,62330.0,99639.0
18500,"Corning, NY Micro Area",2017,38382,50930,24544.0,41447.0,60768.0,94616.0
18500,"Corning, NY Micro Area",2018,40578,55569,21963.0,44067.0,66973.0,101859.0
18500,"Corning, NY Micro Area",2019,39283,52951,22381.0,42225.0,66379.0,107289.0
18500,"Corning, NY Micro Area",2021,39500,57378,24779.0,44531.0,73436.0,113884.0
18500,"Corning, NY Micro Area",2022,40347,60204,29623.0,48058.0,76592.0,119190.0
18500,"Corning, NY Micro Area",2023,38764,64238,25457.0,51050.0,80951.0,122203.0
18500,"Corning, NY Micro Area",2024,39584,68613,27545.0,54383.0,85508.0,122834.0
18580,"Corpus Christi, TX Metro Area",2005,148104,38158,,,,
18580,"Corpus Christi, TX Metro Area",2006,149134,37103,15261.0,29186.0,48969.0,78785.0
18580,"Corpus Christi, TX Metro Area",2007,150850,40573,16218.0,31427.0,51336.0,84858.0
18580,"Corpus Christi, TX Metro Area",2008,150528,45869,19168.0,36218.0,55416.0,88676.0
18580,"Corpus Christi, TX Metro Area",2009,152080,42278,17932.0,32337.0,53448.0,85755.0
18580,"Corpus Christi, TX Metro Area",2010,154206,41994,18048.0,32413.0,54380.0,87282.0
18580,"Corpus Christi, TX Metro Area",2011,152710,44342,18094.0,34699.0,55780.0,91143.0
18580,"Corpus Christi, TX Metro Area",2012,156182,49047,20709.0,37748.0,60735.0,94633.0
18580,"Corpus Christi, TX Metro Area",2013,160549,48688,20301.0,38476.0,61485.0,97852.0
18580,"Corpus Christi, TX Metro Area",2014,160869,52050,21674.0,41567.0,63488.0,101849.0
18580,"Corpus Christi, TX Metro Area",2015,161634,50253,20456.0,39478.0,62476.0,96564.0
18580,"Corpus Christi, TX Metro Area",2016,161353,53775,22320.0,42109.0,67112.0,103729.0
18580,"Corpus Christi, TX Metro Area",2017,160796,52193,20871.0,39955.0,65587.0,108008.0
18580,"Corpus Christi, TX Metro Area",2018,161693,54264,22401.0,42591.0,70705.0,106034.0
18580,"Corpus Christi, TX Metro Area",2019,153066,56991,22155.0,44221.0,74929.0,116860.0
18580,"Corpus Christi, TX Metro Area",2021,153119,59853,23971.0,46308.0,74318.0,116279.0
18580,"Corpus Christi, TX Metro Area",2022,156365,61169,25444.0,48891.0,75693.0,119397.0
18580,"Corpus Christi, TX Metro Area",2023,170701,62499,26409.0,52477.0,80865.0,126047.0
18580,"Corpus Christi, TX Metro Area",2024,173169,68650,30064.0,54548.0,83254.0,133963.0
18700,"Corvallis, OR Metro Area",2005,32384,44231,,,,
18700,"Corvallis, OR Metro Area",2006,32600,47707,21967.0,39129.0,60324.0,95576.0
18700,"Corvallis, OR Metro Area",2007,32946,45574,16357.0,34378.0,61343.0,101070.0
18700,"Corvallis, OR Metro Area",2008,33918,53505,18358.0,36860.0,64301.0,101074.0
18700,"Corvallis, OR Metro Area",2009,33398,44616,17682.0,34874.0,54767.0,94657.0
18700,"Corvallis, OR Metro Area",2010,32888,45913,13982.0,32000.0,63314.0,102605.0
18700,"Corvallis, OR Metro Area",2011,33088,42513,13646.0,32172.0,56505.0,99724.0
18700,"Corvallis, OR Metro Area",2012,33395,51133,15980.0,37030.0,66344.0,105625.0
18700,"Corvallis, OR Metro Area",2013,33609,47808,17420.0,37806.0,63422.0,101592.0
18700,"Corvallis, OR Metro Area",2014,33904,52486,17891.0,38262.0,66793.0,105197.0
18700,"Corvallis, OR Metro Area",2015,35062,52852,19280.0,41186.0,75607.0,113990.0
18700,"Corvallis, OR Metro Area",2016,34543,55459,19205.0,43922.0,71967.0,121873.0
18700,"Corvallis, OR Metro Area",2017,35445,60260,22840.0,45450.0,73392.0,117819.0
18700,"Corvallis, OR Metro Area",2018,35520,63773,21745.0,49751.0,81774.0,127787.0
18700,"Corvallis, OR Metro Area",2019,37378,70835,26265.0,54415.0,87098.0,138134.0
18700,"Corvallis, OR Metro Area",2021,39350,64163,22038.0,51566.0,80547.0,131935.0
18700,"Corvallis, OR Metro Area",2022,38831,68524,23987.0,53292.0,86635.0,134326.0
18700,"Corvallis, OR Metro Area",2023,38306,73047,28150.0,55821.0,94613.0,159374.0
18700,"Corvallis, OR Metro Area",2024,39411,79179,25958.0,56752.0,108414.0,171342.0
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2010,70407,51529,24569.0,42319.0,60608.0,96331.0
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2011,70573,49158,21723.0,39259.0,61177.0,98741.0
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2012,75099,52787,23989.0,41479.0,63740.0,97028.0
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2013,98219,53000,21962.0,41771.0,64085.0,101062.0
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2014,95662,53679,24337.0,42408.0,67753.0,103324.0
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2015,102729,53488,25099.0,43381.0,63518.0,100230.0
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2016,103309,58624,26993.0,46828.0,71490.0,109243.0
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2017,108474,59619,24824.0,47801.0,75366.0,111812.0
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2018,108340,63710,26192.0,49105.0,76958.0,120729.0
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2019,102572,62627,30649.0,51081.0,79902.0,119803.0
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2021,118438,67029,30809.0,54547.0,84919.0,140060.0
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2022,123619,76945,39774.0,62054.0,92766.0,142526.0
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2023,121976,81996,38425.0,66365.0,100137.0,152681.0
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2024,124494,81933,39079.0,67586.0,103900.0,155050.0
18900,"Crossville, TN Micro Area",2024,30533,63461,29023.0,49778.0,75185.0,109845.0
18980,"Cullman, AL Micro Area",2005,29919,37153,,,,
18980,"Cullman, AL Micro Area",2006,30953,33959,13846.0,26452.0,42693.0,64592.0
18980,"Cullman, AL Micro Area",2007,31269,39095,16377.0,29616.0,50391.0,71392.0
18980,"Cullman, AL Micro Area",2008,30714,39229,16349.0,30943.0,50373.0,77880.0
18980,"Cullman, AL Micro Area",2009,31055,36628,15960.0,29496.0,48120.0,76709.0
18980,"Cullman, AL Micro Area",2010,29666,35786,14840.0,26415.0,41842.0,73894.0
18980,"Cullman, AL Micro Area",2011,31954,40054,15634.0,30424.0,53828.0,79634.0
18980,"Cullman, AL Micro Area",2012,31450,37287,14792.0,30640.0,44011.0,70671.0
18980,"Cullman, AL Micro Area",2013,32225,39936,16357.0,33783.0,48820.0,82125.0
18980,"Cullman, AL Micro Area",2014,30424,38261,18516.0,29262.0,45957.0,72170.0
18980,"Cullman, AL Micro Area",2015,30798,37862,16285.0,30702.0,45020.0,75900.0
18980,"Cullman, AL Micro Area",2016,30299,39411,18783.0,32314.0,50541.0,82458.0
18980,"Cullman, AL Micro Area",2017,30740,45044,18856.0,36231.0,55168.0,87796.0
18980,"Cullman, AL Micro Area",2018,30323,44612,20582.0,35680.0,55536.0,91775.0
18980,"Cullman, AL Micro Area",2019,32090,50906,24169.0,41529.0,59901.0,89618.0
18980,"Cullman, AL Micro Area",2021,35131,55517,25073.0,44177.0,68632.0,112667.0
18980,"Cullman, AL Micro Area",2022,35966,63229,21493.0,46924.0,80137.0,114598.0
18980,"Cullman, AL Micro Area",2023,35961,58923,23970.0,45606.0,76812.0,119829.0
18980,"Cullman, AL Micro Area",2024,35600,62876,29001.0,48706.0,80101.0,122113.0
19060,"Cumberland, MD-WV Metro Area",2005,40488,33739,,,,
19060,"Cumberland, MD-WV Metro Area",2006,41113,34526,13113.0,27125.0,44086.0,68865.0
19060,"Cumberland, MD-WV Metro Area",2007,40227,35627,17519.0,29307.0,45739.0,72781.0
19060,"Cumberland, MD-WV Metro Area",2008,39129,41654,20159.0,33683.0,51108.0,74774.0
19060,"Cumberland, MD-WV Metro Area",2009,40194,36261,16130.0,27970.0,46577.0,77639.0
19060,"Cumberland, MD-WV Metro Area",2010,40076,34847,14675.0,27430.0,47278.0,76122.0
19060,"Cumberland, MD-WV Metro Area",2011,39621,34819,12463.0,27775.0,42897.0,78342.0
19060,"Cumberland, MD-WV Metro Area",2012,39475,35645,14468.0,26139.0,45753.0,73559.0
19060,"Cumberland, MD-WV Metro Area",2013,37773,35211,15700.0,26721.0,47473.0,73457.0
19060,"Cumberland, MD-WV Metro Area",2014,40318,38580,15897.0,31227.0,49077.0,76089.0
19060,"Cumberland, MD-WV Metro Area",2015,39120,39408,16631.0,29482.0,48318.0,77351.0
19060,"Cumberland, MD-WV Metro Area",2016,38956,45808,19305.0,37263.0,54223.0,83992.0
19060,"Cumberland, MD-WV Metro Area",2017,37611,42113,18475.0,37331.0,55067.0,79980.0
19060,"Cumberland, MD-WV Metro Area",2018,37893,44607,18954.0,33382.0,55512.0,86090.0
